year,type,weight_lbs,est_weight,ott,city,state,state_code,latitude,longitude,nearest_station
2019,Giant Pumpkin,596.0,587.0,294.0,Williamston,Michigan,MI,42.6888889,-84.2830556,USW00014826
2019,Giant Pumpkin,595.5,575.0,292.0,Bernardston,Massachusetts,MA,42.6708333,-72.55,USC00190190
2019,Giant Pumpkin,595.5,776.0,323.0,Cornelius,Oregon,OR,45.52,-123.0586111,USS0023D02S
2019,Giant Pumpkin,591.0,671.0,308.0,Thomas,West Virginia,WV,39.1488889,-79.4983333,USC00462211
2019,Giant Pumpkin,588.0,605.0,297.0,Laotto,Indiana,IN,41.2902778,-85.1980556,USW00014827
2019,Giant Pumpkin,587.0,614.0,299.0,Benson,Utah,UT,41.7875,-111.9294444,USS0011H21S
2019,Giant Pumpkin,585.0,512.0,281.0,Ontario,New York,NY,43.2208333,-77.2833333,USC00309049
2019,Giant Pumpkin,583.0,639.0,303.0,West Valley City,Utah,UT,40.6916667,-112.0002778,USW00024127
2019,Giant Pumpkin,583.0,581.0,293.0,Decorah,Iowa,IA,43.3033333,-91.7855556,USC00135086
2019,Giant Pumpkin,577.0,593.0,295.0,Blairsville,Georgia,GA,34.8761111,-83.95833329999998,USC00098740
2019,Giant Pumpkin,577.0,590.0,295.0,North Chittenden,Vermont,VT,43.7402778,-72.9763889,USW00014742
2019,Giant Pumpkin,575.0,648.0,304.0,Castleton,Vermont,VT,43.61055560000001,-73.1802778,USW00014742
2019,Giant Pumpkin,574.5,563.0,290.0,Lakewood,Washington,WA,47.1719444,-122.5172222,USW00024233
2019,Giant Pumpkin,568.0,587.0,294.0,Paxton,Massachusetts,MA,42.31111110000001,-71.9286111,USW00094746
2019,Giant Pumpkin,567.5,720.0,315.0,Puyallup,Washington,WA,47.1855556,-122.2916667,USW00024233
2019,Giant Pumpkin,566.0,674.0,308.0,Ewing,Nebraska,NE,42.2577778,-98.3461111,USC00252595
2019,Giant Pumpkin,565.0,605.0,297.0,Sanford,Maine,ME,43.4391667,-70.77472220000001,USC00173862
2019,Giant Pumpkin,563.0,491.0,277.0,Rio Linda,California,CA,38.6911111,-121.4475,USW00023271
2019,Giant Pumpkin,562.0,532.0,285.0,Roseville,California,CA,38.7522222,-121.2869444,USW00023271
2019,Giant Pumpkin,560.5,534.0,285.0,Jefferson,North Carolina,NC,36.4202778,-81.47361109999999,USW00003810
2019,Giant Pumpkin,559.0,523.0,283.0,Dyer,Indiana,IN,41.4941667,-87.5216667,USC00123078
2019,Giant Pumpkin,557.5,605.0,297.0,Blakesburg,Iowa,IA,40.9622222,-92.6338889,USW00014933
2019,Giant Pumpkin,556.0,575.0,292.0,Simpson,Kansas,KS,39.3852778,-97.9311111,USC00141761
2019,Giant Pumpkin,548.5,0.0,0.0,Portland,Connecticut,CT,41.5727778,-72.64111109999997,USW00014740
2019,Giant Pumpkin,548.0,557.0,289.0,Morrison,Colorado,CO,39.653611100000006,-105.19055559999998,USC00058995
2019,Giant Pumpkin,547.0,587.0,294.0,Mount Vernon,Washington,WA,48.4213889,-122.3327778,USW00024217
2019,Giant Pumpkin,546.5,0.0,0.0,Nottingham,New Hampshire,NH,43.1144444,-71.10027779999999,USC00272800
2019,Giant Pumpkin,545.0,569.0,291.0,Elk Grove,California,CA,38.4088889,-121.3705556,USW00023271
2019,Giant Pumpkin,545.0,552.0,288.0,Riverton,Wyoming,WY,43.025,-108.3794444,USC00487760
2019,Giant Pumpkin,540.5,569.0,291.0,Roseville,California,CA,38.7522222,-121.2869444,USW00023271
2019,Giant Pumpkin,540.5,0.0,0.0,Sanford,Maine,ME,43.4391667,-70.77472220000001,USC00173862
2019,Giant Pumpkin,540.0,599.0,296.0,Olympia,Washington,WA,47.03805560000001,-122.8994444,USW00024227
2019,Giant Pumpkin,539.0,554.0,289.0,Dana Point,California,CA,33.4669444,-117.6972222,USW00093184
2019,Giant Pumpkin,534.5,507.0,280.0,Nekoosa,Wisconsin,WI,44.3125,-89.9041667,USC00475120
2019,Giant Pumpkin,534.0,529.0,284.0,Beaverton,Oregon,OR,45.4872222,-122.8025,USC00357127
2019,Giant Pumpkin,533.0,483.0,276.0,West Sacramento,California,CA,38.5805556,-121.52916670000002,USW00023232
2019,Giant Pumpkin,527.5,523.0,283.0,Puyallup,Washington,WA,47.1855556,-122.2916667,USW00024233
2019,Giant Pumpkin,527.0,645.0,304.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824
2019,Giant Pumpkin,524.0,523.0,283.0,New Haven,Vermont,VT,44.1244444,-73.1541667,USW00014742
2019,Giant Pumpkin,523.0,501.0,279.0,Niskayuna,New York,NY,42.7797222,-73.84611109999999,USW00014735
2019,Giant Pumpkin,518.0,515.0,282.0,Somerset,Kentucky,KY,37.0919444,-84.60416670000002,USW00093820
2019,Giant Pumpkin,514.0,504.0,280.0,Arden,North Carolina,NC,35.466111100000006,-82.5166667,USW00003812
2019,Giant Pumpkin,508.5,470.0,273.0,Westfield,Wisconsin,WI,43.8836111,-89.4933333,USC00478540
2019,Giant Pumpkin,507.5,520.0,283.0,Paxton,Massachusetts,MA,42.31111110000001,-71.9286111,USW00094746
2019,Giant Pumpkin,506.0,563.0,290.0,Elk City,Oklahoma,OK,35.4119444,-99.4038889,USC00341404
2019,Giant Pumpkin,505.0,0.0,0.0,Northwood,New Hampshire,NH,43.1941667,-71.15138890000001,USC00272800
2019,Giant Pumpkin,504.0,0.0,0.0,Ellicottville,New York,NY,42.275,-78.6730556,USC00301625
2019,Giant Pumpkin,504.0,440.0,267.0,Prestonsburg,Kentucky,KY,37.66555560000001,-82.7716667,USW00003889
2019,Giant Pumpkin,504.0,511.0,281.0,Fairfield,Iowa,IA,41.0086111,-91.9625,USC00134963
2019,Giant Pumpkin,501.0,0.0,0.0,Half Moon Bay,California,CA,37.4636111,-122.4275,USW00023272
2019,Giant Pumpkin,499.5,449.0,269.0,Plymouth,Pennsylvania,PA,41.2402778,-75.945,USW00054789
2019,Giant Pumpkin,495.0,523.0,283.0,West Allis,Wisconsin,WI,43.0166667,-88.0069444,USW00014839
2019,Giant Pumpkin,494.0,509.0,281.0,Anamosa,Iowa,IA,42.1083333,-91.285,USC00135086
2019,Giant Pumpkin,493.5,485.0,276.0,Mokena,Illinois,IL,41.5261111,-87.8891667,USW00094846
2019,Giant Pumpkin,493.0,499.0,279.0,Middletown,Connecticut,CT,41.5622222,-72.6511111,USW00014740
2019,Giant Pumpkin,493.0,566.0,291.0,Lindon,Utah,UT,40.3433333,-111.72,USS0011J21S
2019,Giant Pumpkin,492.0,529.0,284.0,Centennial,Colorado,CO,39.5791667,-104.8763889,USC00058022
2019,Giant Pumpkin,491.0,581.0,293.0,Rapid City,South Dakota,SD,44.0805556,-103.2305556,USW00024090
2019,Giant Pumpkin,490.0,534.0,285.0,Cecil,Ohio,OH,41.2186111,-84.6022222,USC00336405
2019,Giant Pumpkin,490.0,493.0,278.0,Maria Stein,Ohio,OH,40.4077778,-84.4933333,USW00093815
2019,Giant Pumpkin,490.0,432.0,266.0,Salem,Ohio,OH,40.9008333,-80.8569444,USW00014852
2019,Giant Pumpkin,489.5,507.0,280.0,Durham,Connecticut,CT,41.4816667,-72.68166670000002,USW00014740
2019,Giant Pumpkin,480.5,509.0,281.0,Greencastle,Pennsylvania,PA,39.7902778,-77.7280556,USC00368073
2019,Giant Pumpkin,479.0,449.0,269.0,Elk Grove Village,Illinois,IL,42.0038889,-87.97027779999998,USW00094846
2019,Giant Pumpkin,478.5,450.0,269.0,Prestonsburg,Kentucky,KY,37.66555560000001,-82.7716667,USW00003889
2019,Giant Pumpkin,477.0,444.0,268.0,Anacortes,Washington,WA,48.5127778,-122.6113889,USW00024217
2019,Giant Pumpkin,476.5,491.0,277.0,Uniontown,Pennsylvania,PA,39.9,-79.7166667,USC00366111
2019,Giant Pumpkin,475.0,442.0,268.0,Blaine,Minnesota,MN,45.1608333,-93.2347222,USC00210190
2019,Giant Pumpkin,474.0,563.0,290.0,Lincoln Park,Michigan,MI,42.25055560000001,-83.1786111,USW00094847
2019,Giant Pumpkin,470.0,457.0,271.0,Lincoln Park,Michigan,MI,42.25055560000001,-83.1786111,USW00094847
2019,Giant Pumpkin,469.0,520.0,283.0,Millville,Utah,UT,41.6816667,-111.8222222,USS0011H21S
2019,Giant Pumpkin,467.5,452.0,270.0,Penryn,California,CA,38.8522222,-121.1683333,USW00023271
2019,Giant Pumpkin,467.0,420.0,263.0,Alexandria,Indiana,IN,40.2627778,-85.6758333,USC00126420
2019,Giant Pumpkin,464.5,373.0,253.0,Glenoma,Washington,WA,46.5147222,-122.1588889,USC00455110
2019,Giant Pumpkin,462.0,466.0,272.0,Bristol,Connecticut,CT,41.6716667,-72.94972220000002,USC00060227
2019,Giant Pumpkin,461.5,464.0,272.0,Buckley,Washington,WA,47.1633333,-122.0255556,USS0021B50S
2019,Giant Pumpkin,460.0,444.0,268.0,Appleton,Wisconsin,WI,44.2619444,-88.4152778,USC00470265
2019,Giant Pumpkin,459.0,454.0,270.0,Worland,Wyoming,WY,44.01694439999999,-107.9547222,USC00488858
2019,Giant Pumpkin,458.0,475.0,274.0,Eleva,Wisconsin,WI,44.5758333,-91.47,USW00014991
2019,Giant Pumpkin,457.5,0.0,0.0,Hiram,Maine,ME,43.8786111,-70.8038889,USC00173862
2019,Giant Pumpkin,457.0,405.0,260.0,Greenfield,Indiana,IN,39.785,-85.7694444,USW00093819
2019,Giant Pumpkin,456.5,429.0,265.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265
2019,Giant Pumpkin,455.0,371.0,253.0,Rio Linda,California,CA,38.6911111,-121.4475,USW00023271
2019,Giant Pumpkin,453.0,437.0,267.0,Pescadero,California,CA,37.255,-122.3802778,USW00023272
2019,Giant Pumpkin,450.5,546.0,287.0,Glenoma,Washington,WA,46.5147222,-122.1588889,USC00455110
2019,Giant Pumpkin,450.5,429.0,265.0,Tacoma,Washington,WA,47.2530556,-122.44305559999998,USW00024233
2019,Giant Pumpkin,450.0,518.0,282.0,Algona,Washington,WA,47.27916670000001,-122.25083329999998,USW00024233
2019,Giant Pumpkin,450.0,0.0,0.0,Limington,Maine,ME,43.7316667,-70.7113889,USC00173862
2019,Giant Pumpkin,449.5,410.0,261.0,Toledo,Washington,WA,46.44,-122.84555559999998,USC00455110
2019,Giant Pumpkin,446.0,0.0,0.0,Bartlesville,Oklahoma,OK,36.7472222,-95.9805556,USW00013968
2019,Giant Pumpkin,445.0,429.0,265.0,Colfax,Wisconsin,WI,44.9975,-91.7269444,USW00014991
2019,Giant Pumpkin,444.0,382.0,255.0,Sloughhouse,California,CA,38.4958333,-121.1927778,USW00023271
2019,Giant Pumpkin,443.0,259.0,224.0,Nekoosa,Wisconsin,WI,44.3125,-89.9041667,USC00475120
2019,Giant Pumpkin,442.0,412.0,262.0,Westford,Massachusetts,MA,42.5791667,-71.4383333,USC00193276
2019,Giant Pumpkin,441.5,0.0,0.0,Lynden,Washington,WA,48.9466667,-122.4508333,USW00024217
2019,Giant Pumpkin,440.5,387.0,256.0,Buxton,Maine,ME,43.6377778,-70.5194444,USC00173862
2019,Giant Pumpkin,437.0,459.0,271.0,Seymour,Wisconsin,WI,44.515,-88.33027779999998,USW00014898
2019,Giant Pumpkin,437.0,396.0,258.0,Arden,North Carolina,NC,35.466111100000006,-82.5166667,USW00003812
2019,Giant Pumpkin,434.0,462.0,272.0,Deerfield,Michigan,MI,41.8888889,-83.77888890000001,USC00200228
2019,Giant Pumpkin,432.0,410.0,261.0,Simpson,Kansas,KS,39.3852778,-97.9311111,USC00141761
2019,Giant Pumpkin,429.0,439.0,267.0,Taylorsville,Utah,UT,40.6677778,-111.93805559999998,USW00024127
2019,Giant Pumpkin,427.5,415.0,262.0,Warren,Oregon,OR,45.8191667,-122.8477778,USW00024229
2019,Giant Pumpkin,427.0,410.0,261.0,Redmond,Washington,WA,47.6741667,-122.1202778,USW00094290
2019,Giant Pumpkin,425.0,449.0,269.0,Mount Vernon,Washington,WA,48.4213889,-122.3327778,USW00024217
2019,Giant Pumpkin,421.0,434.0,266.0,Somerset,Pennsylvania,PA,40.0083333,-79.0783333,USC00369823
2019,Giant Pumpkin,421.0,432.0,266.0,Grantsville,Utah,UT,40.6,-112.4636111,USS0012J07S
2019,Giant Pumpkin,421.0,405.0,260.0,Junction City,Wisconsin,WI,44.5908333,-89.7672222,USW00014897
2019,Giant Pumpkin,419.0,415.0,262.0,Spearfish,South Dakota,SD,44.4908333,-103.8588889,USC00396596
2019,Giant Pumpkin,419.0,452.0,270.0,Camarillo,California,CA,34.2163889,-119.0366667,USW00023136
2019,Giant Pumpkin,419.0,0.0,0.0,Simpson,Kansas,KS,39.3852778,-97.9311111,USC00141761
2019,Giant Pumpkin,418.5,401.0,259.0,Lake Oswego,Oregon,OR,45.4208333,-122.66944440000002,USW00024229
2019,Giant Pumpkin,416.0,410.0,261.0,Silver Lake,Wisconsin,WI,42.54611110000001,-88.1655556,USW00014839
2019,Giant Pumpkin,416.0,429.0,265.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824
2019,Giant Pumpkin,415.0,0.0,0.0,Northwood,New Hampshire,NH,43.1941667,-71.15138890000001,USC00272800
2019,Giant Pumpkin,415.0,405.0,260.0,Laotto,Indiana,IN,41.2902778,-85.1980556,USW00014827
2019,Giant Pumpkin,411.5,424.0,264.0,Mount Vernon,Washington,WA,48.4213889,-122.3327778,USW00024217
2019,Giant Pumpkin,410.0,0.0,0.0,Tyngsboro,Massachusetts,MA,42.6766667,-71.425,USC00193276
2019,Giant Pumpkin,409.5,437.0,267.0,Honesdale,Pennsylvania,PA,41.5766667,-75.25916670000002,USW00054789
2019,Giant Pumpkin,404.5,442.0,268.0,Mount Vernon,Washington,WA,48.4213889,-122.3327778,USW00024217
2019,Giant Pumpkin,403.5,353.0,248.0,Blakesburg,Iowa,IA,40.9622222,-92.6338889,USW00014933
2019,Giant Pumpkin,400.0,447.0,269.0,Dundee,Michigan,MI,41.9572222,-83.6597222,USC00200228
2019,Giant Pumpkin,393.0,0.0,0.0,Salinas,California,CA,36.6777778,-121.65444440000002,USW00023272
2019,Giant Pumpkin,392.0,0.0,0.0,Los Gatos,California,CA,37.2266667,-121.9736111,USW00023272
2019,Giant Pumpkin,392.0,356.0,249.0,Chippewa Falls,Wisconsin,WI,44.9369444,-91.3927778,USW00014991
2019,Giant Pumpkin,392.0,420.0,263.0,Auburn,Washington,WA,47.3075,-122.2272222,USW00024233
2019,Giant Pumpkin,388.0,378.0,254.0,Beaverton,Oregon,OR,45.4872222,-122.8025,USC00357127
2019,Giant Pumpkin,387.5,362.0,251.0,Marysville,Ohio,OH,40.2363889,-83.3672222,USC00331785
2019,Giant Pumpkin,387.0,382.0,255.0,Plymouth,Wisconsin,WI,43.74861110000001,-87.97694440000002,USC00471568
2019,Giant Pumpkin,386.0,0.0,0.0,Coventry,Rhode Island,RI,41.7,-71.6833333,USW00014765
2019,Giant Pumpkin,386.0,420.0,263.0,Bay City,Michigan,MI,43.59444439999999,-83.88888890000001,USW00014845
2019,Giant Pumpkin,383.0,323.0,241.0,Portland,Connecticut,CT,41.5727778,-72.64111109999997,USW00014740
2019,Giant Pumpkin,381.0,339.0,245.0,Decorah,Iowa,IA,43.3033333,-91.7855556,USC00135086
2019,Giant Pumpkin,379.0,358.0,250.0,Little Suamico,Wisconsin,WI,44.7175,-88.00916670000002,USW00014898
2019,Giant Pumpkin,372.5,352.0,248.0,Cornelius,Oregon,OR,45.52,-123.0586111,USS0023D02S
2019,Giant Pumpkin,371.0,360.0,250.0,Marysville,Ohio,OH,40.2363889,-83.3672222,USC00331785
2019,Giant Pumpkin,371.0,398.0,259.0,Kaukauna,Wisconsin,WI,44.2780556,-88.2719444,USC00470265
2019,Giant Pumpkin,370.0,0.0,0.0,Simpson,Kansas,KS,39.3852778,-97.9311111,USC00141761
2019,Giant Pumpkin,370.0,345.0,247.0,Monroe,Michigan,MI,41.9163889,-83.3977778,USW00094847
2019,Giant Pumpkin,367.0,371.0,253.0,Arden,North Carolina,NC,35.466111100000006,-82.5166667,USW00003812
2019,Giant Pumpkin,367.0,420.0,263.0,Cayuga,Indiana,IN,39.9486111,-87.4597222,USC00122620
2019,Giant Pumpkin,364.5,303.0,236.0,Cornelius,Oregon,OR,45.52,-123.0586111,USS0023D02S
2019,Giant Pumpkin,363.5,415.0,262.0,Bumpass,Virginia,VA,37.9633333,-77.7375,USC00445050
2019,Giant Pumpkin,359.5,331.0,243.0,Graham,Washington,WA,47.05305560000001,-122.2930556,USW00024233
2019,Giant Pumpkin,357.0,313.0,239.0,Toledo,Washington,WA,46.44,-122.84555559999998,USC00455110
2019,Giant Pumpkin,356.0,325.0,242.0,East Calais,Vermont,VT,44.3663889,-72.4302778,USC00437054
2019,Giant Pumpkin,356.0,352.0,248.0,Auburn,Washington,WA,47.3075,-122.2272222,USW00024233
2019,Giant Pumpkin,353.0,546.0,287.0,Bonney Lake,Washington,WA,47.1772222,-122.1852778,USW00024233
2019,Giant Pumpkin,351.0,0.0,0.0,Wynne,Arkansas,AR,35.2244444,-90.7866667,USC00038052
2019,Giant Pumpkin,347.5,356.0,249.0,Sparks,Nevada,NV,39.535,-119.75166670000002,USW00023185
2019,Giant Pumpkin,344.0,0.0,0.0,Jerusalem,Ohio,OH,39.8516667,-81.0925,USW00093824
2019,Giant Pumpkin,343.0,360.0,250.0,Stockton,California,CA,37.9577778,-121.2897222,USW00023232
2019,Giant Pumpkin,342.5,0.0,0.0,Deerfield,New Hampshire,NH,43.14611110000001,-71.2169444,USC00272800
2019,Giant Pumpkin,339.0,324.0,241.0,Ottumwa,Iowa,IA,41.0041667,-92.3736111,USW00014933
2019,Giant Pumpkin,333.0,356.0,249.0,Rapid City,South Dakota,SD,44.0805556,-103.2305556,USW00024090
2019,Giant Pumpkin,333.0,311.0,238.0,Seymour,Wisconsin,WI,44.515,-88.33027779999998,USW00014898
2019,Giant Pumpkin,330.0,327.0,242.0,Marysville,Ohio,OH,40.2363889,-83.3672222,USC00331785
2019,Giant Pumpkin,328.0,0.0,0.0,Los Gatos,California,CA,37.2266667,-121.9736111,USW00023272
2019,Giant Pumpkin,326.5,307.0,237.0,Graham,Washington,WA,47.05305560000001,-122.2930556,USW00024233
2019,Giant Pumpkin,324.5,270.0,227.0,Normandy Park,Washington,WA,47.4363889,-122.33944440000002,USW00024233
2019,Giant Pumpkin,322.0,339.0,245.0,Independence,Oregon,OR,44.8513889,-123.1855556,USW00024232
2019,Giant Pumpkin,319.0,299.0,235.0,Des Moines,Washington,WA,47.4019444,-122.3230556,USW00024233
2019,Giant Pumpkin,318.0,317.0,240.0,Elk Grove,California,CA,38.4088889,-121.3705556,USW00023271
2019,Giant Pumpkin,316.0,,1132.0,Littleton,Colorado,CO,39.6133333,-105.0161111,USC00058995
2019,Giant Pumpkin,314.0,313.0,239.0,Randleman,North Carolina,NC,35.8177778,-79.80333329999998,USW00013723
2019,Giant Pumpkin,313.0,235.0,217.0,Jay,Florida,FL,30.9527778,-87.15138890000001,USW00013899
2019,Giant Pumpkin,312.0,323.0,241.0,Fullerton,California,CA,33.8702778,-117.9244444,USW00093184
2019,Giant Pumpkin,311.0,295.0,234.0,Allen Park,Michigan,MI,42.2575,-83.2111111,USW00094847
2019,Giant Pumpkin,309.5,299.0,235.0,Rio Linda,California,CA,38.6911111,-121.4475,USW00023271
2019,Giant Pumpkin,309.0,270.0,227.0,Arden,North Carolina,NC,35.466111100000006,-82.5166667,USW00003812
2019,Giant Pumpkin,306.5,307.0,237.0,Bancroft,Wisconsin,WI,44.3097222,-89.51361109999998,USW00014897
2019,Giant Pumpkin,305.5,0.0,0.0,Central City,Iowa,IA,42.2038889,-91.5238889,USC00135086
2019,Giant Pumpkin,305.0,347.0,247.0,Fullerton,California,CA,33.8702778,-117.9244444,USW00093184
2019,Giant Pumpkin,303.0,281.0,230.0,Auburntown,Tennessee,TN,35.9475,-86.0972222,USC00409866
2019,Giant Pumpkin,302.5,315.0,239.0,Centennial,Colorado,CO,39.5791667,-104.8763889,USC00058022
2019,Giant Pumpkin,301.5,284.0,231.0,Warren,Oregon,OR,45.8191667,-122.8477778,USW00024229
2019,Giant Pumpkin,300.0,281.0,230.0,Cayuga,Indiana,IN,39.9486111,-87.4597222,USC00122620
2019,Giant Pumpkin,298.5,313.0,239.0,Marysville,California,CA,39.1458333,-121.5902778,USW00023271
2019,Giant Pumpkin,298.0,258.0,224.0,Woodburn,Indiana,IN,41.1252778,-84.8533333,USW00014827
2019,Giant Pumpkin,297.0,292.0,233.0,Sloughhouse,California,CA,38.4958333,-121.1927778,USW00023271
2019,Giant Pumpkin,292.5,311.0,238.0,Elk Grove,California,CA,38.4088889,-121.3705556,USW00023271
2019,Giant Pumpkin,291.0,277.0,229.0,South Burlington,Vermont,VT,44.4669444,-73.17138890000003,USW00014742
2019,Giant Pumpkin,290.0,0.0,0.0,Fredericktown,Missouri,MO,37.5597222,-90.2938889,USW00013994
2019,Giant Pumpkin,287.0,284.0,231.0,Appleton,Wisconsin,WI,44.2619444,-88.4152778,USC00470265
2019,Giant Pumpkin,287.0,0.0,0.0,Riverside,Iowa,IA,41.4797222,-91.5811111,USC00134963
2019,Giant Pumpkin,284.5,299.0,235.0,Tacoma,Washington,WA,47.2530556,-122.44305559999998,USW00024233
2019,Giant Pumpkin,284.0,317.0,240.0,Lakeside,California,CA,32.8572222,-116.9213889,USC00042706
2019,Giant Pumpkin,283.0,236.0,217.0,Glenoma,Washington,WA,46.5147222,-122.1588889,USC00455110
2019,Giant Pumpkin,283.0,277.0,229.0,Lakewood,Colorado,CO,39.7047222,-105.08083329999998,USC00058995
2019,Giant Pumpkin,283.0,259.0,224.0,Graham,Washington,WA,47.05305560000001,-122.2930556,USW00024233
2019,Giant Pumpkin,280.5,0.0,0.0,Cedar Falls,Iowa,IA,42.5277778,-92.4452778,USW00094910
2019,Giant Pumpkin,280.0,0.0,0.0,Palmer,Alaska,AK,61.59972220000001,-149.1127778,USW00025331
2019,Giant Pumpkin,279.5,0.0,0.0,Coggon,Iowa,IA,42.2808333,-91.5302778,USC00135086
2019,Giant Pumpkin,279.5,249.0,221.0,Middletown,Rhode Island,RI,41.54555560000001,-71.2919444,USW00014765
2019,Giant Pumpkin,278.0,294.0,234.0,Haslett,Michigan,MI,42.7469444,-84.4011111,USW00014826
2019,Giant Pumpkin,277.5,319.0,240.0,East Providence,Rhode Island,RI,41.8136111,-71.3705556,USW00014765
2019,Giant Pumpkin,277.5,290.0,233.0,Cincinnati,Ohio,OH,39.1619444,-84.4569444,USW00093812
2019,Giant Pumpkin,276.0,303.0,236.0,Lindon,Utah,UT,40.3433333,-111.72,USS0011J21S
2019,Giant Pumpkin,275.0,309.0,238.0,Macclesfield,North Carolina,NC,35.7519444,-77.6702778,USC00316853
2019,Giant Pumpkin,273.5,249.0,221.0,Bonney Lake,Washington,WA,47.1772222,-122.1852778,USW00024233
2019,Giant Pumpkin,269.0,243.0,219.0,Seymour,Wisconsin,WI,44.515,-88.33027779999998,USW00014898
2019,Giant Pumpkin,268.5,246.0,220.0,Westford,Massachusetts,MA,42.5791667,-71.4383333,USC00193276
2019,Giant Pumpkin,266.0,0.0,0.0,Fredericktown,Missouri,MO,37.5597222,-90.2938889,USW00013994
2019,Giant Pumpkin,264.0,0.0,0.0,Decorah,Iowa,IA,43.3033333,-91.7855556,USC00135086
2019,Giant Pumpkin,262.0,292.0,233.0,Algona,Washington,WA,47.27916670000001,-122.25083329999998,USW00024233
2019,Giant Pumpkin,259.0,256.0,223.0,Worland,Wyoming,WY,44.01694439999999,-107.9547222,USC00488858
2019,Giant Pumpkin,258.0,251.0,222.0,Randleman,North Carolina,NC,35.8177778,-79.80333329999998,USW00013723
2019,Giant Pumpkin,258.0,0.0,0.0,Half Moon Bay,California,CA,37.4636111,-122.4275,USW00023272
2019,Giant Pumpkin,256.0,243.0,219.0,Cross Plains,Wisconsin,WI,43.1144444,-89.6555556,USW00014837
2019,Giant Pumpkin,256.0,227.0,214.0,Parker,Colorado,CO,39.5186111,-104.7608333,USC00058022
2019,Giant Pumpkin,253.0,243.0,219.0,Downey,California,CA,33.94,-118.1316667,USW00023129
2019,Giant Pumpkin,252.5,230.0,215.0,Cardington,Ohio,OH,40.50055560000001,-82.89361109999999,USW00014891
2019,Giant Pumpkin,251.5,230.0,215.0,Courtland,Virginia,VA,36.716111100000006,-77.06833329999998,USC00448800
2019,Giant Pumpkin,247.5,259.0,224.0,Little Valley,New York,NY,42.2525,-78.8058333,USC00301625
2019,Giant Pumpkin,246.5,275.0,229.0,Ontario,New York,NY,43.2208333,-77.2833333,USC00309049
2019,Giant Pumpkin,246.0,117.0,170.0,Buxton,Maine,ME,43.6377778,-70.5194444,USC00173862
2019,Giant Pumpkin,245.5,294.0,234.0,Galt,California,CA,38.2547222,-121.2988889,USW00023232
2019,Giant Pumpkin,244.5,224.0,213.0,Courtland,Virginia,VA,36.716111100000006,-77.06833329999998,USC00448800
2019,Giant Pumpkin,242.0,239.0,218.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824
2019,Giant Pumpkin,241.0,222.0,213.0,Claremore,Oklahoma,OK,36.3125,-95.6158333,USW00013968
2019,Giant Pumpkin,239.0,236.0,217.0,Knoxville,Tennessee,TN,35.960555600000006,-83.9208333,USW00013891
2019,Giant Pumpkin,236.5,249.0,221.0,Tacoma,Washington,WA,47.2530556,-122.44305559999998,USW00024233
2019,Giant Pumpkin,232.0,230.0,215.0,Worland,Wyoming,WY,44.01694439999999,-107.9547222,USC00488858
2019,Giant Pumpkin,231.0,0.0,0.0,Blackstone,Virginia,VA,37.0802778,-77.9975,USW00013740
2019,Giant Pumpkin,230.5,189.0,201.0,London,Ohio,OH,39.8863889,-83.4483333,USC00331785
2019,Giant Pumpkin,229.0,224.0,213.0,New Gloucester,Maine,ME,43.9627778,-70.2830556,USC00173295
2019,Giant Pumpkin,225.0,0.0,0.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824
2019,Giant Pumpkin,222.5,206.0,207.0,Castle Rock,Washington,WA,46.2752778,-122.9063889,USC00455110
2019,Giant Pumpkin,222.0,0.0,0.0,Salinas,California,CA,36.6777778,-121.65444440000002,USW00023272
2019,Giant Pumpkin,221.0,243.0,219.0,Silverton,Oregon,OR,45.0052778,-122.7819444,USW00024232
2019,Giant Pumpkin,220.5,220.0,212.0,New Gloucester,Maine,ME,43.9627778,-70.2830556,USC00173295
2019,Giant Pumpkin,220.0,211.0,209.0,Pasadena,California,CA,34.1477778,-118.1436111,USW00093134
2019,Giant Pumpkin,219.0,193.0,203.0,Zanesville,Ohio,OH,39.9402778,-82.0133333,USW00093824
2019,Giant Pumpkin,217.0,254.0,223.0,Elk Grove,California,CA,38.4088889,-121.3705556,USW00023271
2019,Giant Pumpkin,215.0,189.0,201.0,New Gloucester,Maine,ME,43.9627778,-70.2830556,USC00173295
2019,Giant Pumpkin,214.0,248.0,221.0,Worland,Wyoming,WY,44.01694439999999,-107.9547222,USC00488858
2019,Giant Pumpkin,209.0,0.0,0.0,Courtland,Virginia,VA,36.716111100000006,-77.06833329999998,USC00448800
2019,Giant Pumpkin,209.0,198.0,205.0,Salem,Oregon,OR,44.9430556,-123.0338889,USW00024232
2019,Giant Pumpkin,208.0,189.0,201.0,Mishicot,Wisconsin,WI,44.2391667,-87.64111109999997,USW00014898
2019,Giant Pumpkin,207.0,203.0,206.0,Bonney Lake,Washington,WA,47.1772222,-122.1852778,USW00024233
2019,Giant Pumpkin,204.5,214.0,210.0,Cincinnati,Ohio,OH,39.1619444,-84.4569444,USW00093812
